,video_id,phrase,path
532,4964,Fan,landmark_files/Fan/4964.parquet
533,5389,Fan,landmark_files/Fan/5389.parquet
534,4536,Fan,landmark_files/Fan/4536.parquet
535,4965,Fan,landmark_files/Fan/4965.parquet
536,4966,Fan,landmark_files/Fan/4966.parquet
537,4534,Fan,landmark_files/Fan/4534.parquet
538,4532,Fan,landmark_files/Fan/4532.parquet
539,4533,Fan,landmark_files/Fan/4533.parquet
540,5390,Fan,landmark_files/Fan/5390.parquet
541,4535,Fan,landmark_files/Fan/4535.parquet
542,5388,Fan,landmark_files/Fan/5388.parquet
543,5387,Fan,landmark_files/Fan/5387.parquet
544,3591,City,landmark_files/City/3591.parquet
545,3592,City,landmark_files/City/3592.parquet
546,3430,City,landmark_files/City/3430.parquet
547,3590,City,landmark_files/City/3590.parquet
548,3432,City,landmark_files/City/3432.parquet
549,3434,City,landmark_files/City/3434.parquet
550,3264,City,landmark_files/City/3264.parquet
551,3266,City,landmark_files/City/3266.parquet
552,3263,City,landmark_files/City/3263.parquet
553,3265,City,landmark_files/City/3265.parquet
554,3589,City,landmark_files/City/3589.parquet
555,3508,City,landmark_files/City/3508.parquet
556,3512,City,landmark_files/City/3512.parquet
557,3509,City,landmark_files/City/3509.parquet
558,3347,City,landmark_files/City/3347.parquet
559,3348,City,landmark_files/City/3348.parquet
560,3345,City,landmark_files/City/3345.parquet
561,3510,City,landmark_files/City/3510.parquet
562,3431,City,landmark_files/City/3431.parquet
563,3346,City,landmark_files/City/3346.parquet
564,4467,Lawyer,landmark_files/Lawyer/4467.parquet
565,4469,Lawyer,landmark_files/Lawyer/4469.parquet
566,5321,Lawyer,landmark_files/Lawyer/5321.parquet
567,4753,Lawyer,landmark_files/Lawyer/4753.parquet
568,5318,Lawyer,landmark_files/Lawyer/5318.parquet
569,5320,Lawyer,landmark_files/Lawyer/5320.parquet
570,4752,Lawyer,landmark_files/Lawyer/4752.parquet
571,4750,Lawyer,landmark_files/Lawyer/4750.parquet
572,4468,Lawyer,landmark_files/Lawyer/4468.parquet
573,5319,Lawyer,landmark_files/Lawyer/5319.parquet
574,4466,Lawyer,landmark_files/Lawyer/4466.parquet
575,4840,Election,landmark_files/Election/4840.parquet
576,4839,Election,landmark_files/Election/4839.parquet
577,4841,Election,landmark_files/Election/4841.parquet
578,4307,Election,landmark_files/Election/4307.parquet
579,4306,Election,landmark_files/Election/4306.parquet
580,4304,Election,landmark_files/Election/4304.parquet
581,4305,Election,landmark_files/Election/4305.parquet
582,4997,Winter,landmark_files/Winter/4997.parquet
583,4573,Winter,landmark_files/Winter/4573.parquet
584,5430,Winter,landmark_files/Winter/5430.parquet
585,4996,Winter,landmark_files/Winter/4996.parquet
586,5431,Winter,landmark_files/Winter/5431.parquet
587,4575,Winter,landmark_files/Winter/4575.parquet
588,5432,Winter,landmark_files/Winter/5432.parquet
589,5429,Winter,landmark_files/Winter/5429.parquet
590,4576,Winter,landmark_files/Winter/4576.parquet
591,4998,Winter,landmark_files/Winter/4998.parquet
592,4574,Winter,landmark_files/Winter/4574.parquet
593,3607,Restaurant,landmark_files/Restaurant/3607.parquet
594,3364,Restaurant,landmark_files/Restaurant/3364.parquet
595,3528,Restaurant,landmark_files/Restaurant/3528.parquet
596,3361,Restaurant,landmark_files/Restaurant/3361.parquet
597,3605,Restaurant,landmark_files/Restaurant/3605.parquet
598,3606,Restaurant,landmark_files/Restaurant/3606.parquet
599,3449,Restaurant,landmark_files/Restaurant/3449.parquet
600,3281,Restaurant,landmark_files/Restaurant/3281.parquet
601,3362,Restaurant,landmark_files/Restaurant/3362.parquet
602,3450,Restaurant,landmark_files/Restaurant/3450.parquet
603,3608,Restaurant,landmark_files/Restaurant/3608.parquet
604,3280,Restaurant,landmark_files/Restaurant/3280.parquet
605,3451,Restaurant,landmark_files/Restaurant/3451.parquet
606,3448,Restaurant,landmark_files/Restaurant/3448.parquet
607,3529,Restaurant,landmark_files/Restaurant/3529.parquet
608,3530,Restaurant,landmark_files/Restaurant/3530.parquet
609,3283,Restaurant,landmark_files/Restaurant/3283.parquet
610,3363,Restaurant,landmark_files/Restaurant/3363.parquet
611,3527,Restaurant,landmark_files/Restaurant/3527.parquet
612,3282,Restaurant,landmark_files/Restaurant/3282.parquet
613,5005,Sunday,landmark_files/Sunday/5005.parquet
614,5445,Sunday,landmark_files/Sunday/5445.parquet
615,4588,Sunday,landmark_files/Sunday/4588.parquet
616,5006,Sunday,landmark_files/Sunday/5006.parquet
617,4586,Sunday,landmark_files/Sunday/4586.parquet
618,5442,Sunday,landmark_files/Sunday/5442.parquet
619,4590,Sunday,landmark_files/Sunday/4590.parquet
620,4589,Sunday,landmark_files/Sunday/4589.parquet
621,5444,Sunday,landmark_files/Sunday/5444.parquet
622,5443,Sunday,landmark_files/Sunday/5443.parquet
623,5008,Sunday,landmark_files/Sunday/5008.parquet
624,5182,Clothing,landmark_files/Clothing/5182.parquet
625,4206,Clothing,landmark_files/Clothing/4206.parquet
626,4016,Clothing,landmark_files/Clothing/4016.parquet
627,5036,Clothing,landmark_files/Clothing/5036.parquet
628,5181,Clothing,landmark_files/Clothing/5181.parquet
629,3717,Clothing,landmark_files/Clothing/3717.parquet
630,3864,Clothing,landmark_files/Clothing/3864.parquet
631,3718,Clothing,landmark_files/Clothing/3718.parquet
632,5183,Clothing,landmark_files/Clothing/5183.parquet
633,4015,Clothing,landmark_files/Clothing/4015.parquet
634,3863,Clothing,landmark_files/Clothing/3863.parquet
635,4896,Clothing,landmark_files/Clothing/4896.parquet
636,5035,Clothing,landmark_files/Clothing/5035.parquet
637,5034,Clothing,landmark_files/Clothing/5034.parquet
638,3865,Clothing,landmark_files/Clothing/3865.parquet
639,3716,Clothing,landmark_files/Clothing/3716.parquet
640,4014,Clothing,landmark_files/Clothing/4014.parquet
641,4895,Clothing,landmark_files/Clothing/4895.parquet
642,4894,Clothing,landmark_files/Clothing/4894.parquet
643,9335,warm,landmark_files/warm/9335.parquet
644,5144,warm,landmark_files/warm/5144.parquet
645,9494,warm,landmark_files/warm/9494.parquet
646,5302,warm,landmark_files/warm/5302.parquet
647,9334,warm,landmark_files/warm/9334.parquet
648,5224,warm,landmark_files/warm/5224.parquet
649,9417,warm,landmark_files/warm/9417.parquet
650,5141,warm,landmark_files/warm/5141.parquet
651,9495,warm,landmark_files/warm/9495.parquet
652,9255,warm,landmark_files/warm/9255.parquet
653,5143,warm,landmark_files/warm/5143.parquet
654,9254,warm,landmark_files/warm/9254.parquet
655,5301,warm,landmark_files/warm/5301.parquet
656,5222,warm,landmark_files/warm/5222.parquet
657,9415,warm,landmark_files/warm/9415.parquet
658,9253,warm,landmark_files/warm/9253.parquet
659,5303,warm,landmark_files/warm/5303.parquet
660,9493,warm,landmark_files/warm/9493.parquet
661,9336,warm,landmark_files/warm/9336.parquet
662,5223,warm,landmark_files/warm/5223.parquet
663,9416,warm,landmark_files/warm/9416.parquet
664,5286,Boy,landmark_files/Boy/5286.parquet
665,4983,Boy,landmark_files/Boy/4983.parquet
666,3815,Boy,landmark_files/Boy/3815.parquet
667,4242,Boy,landmark_files/Boy/4242.parquet
668,5132,Boy,landmark_files/Boy/5132.parquet
669,3963,Boy,landmark_files/Boy/3963.parquet
670,4110,Boy,landmark_files/Boy/4110.parquet
671,4109,Boy,landmark_files/Boy/4109.parquet
672,3816,Boy,landmark_files/Boy/3816.parquet
673,4982,Boy,landmark_files/Boy/4982.parquet
674,3964,Boy,landmark_files/Boy/3964.parquet
675,4981,Boy,landmark_files/Boy/4981.parquet
676,4112,Boy,landmark_files/Boy/4112.parquet
677,5285,Boy,landmark_files/Boy/5285.parquet
678,3814,Boy,landmark_files/Boy/3814.parquet
679,5134,Boy,landmark_files/Boy/5134.parquet
680,5287,Boy,landmark_files/Boy/5287.parquet
681,4111,Boy,landmark_files/Boy/4111.parquet
682,3962,Boy,landmark_files/Boy/3962.parquet
683,5133,Boy,landmark_files/Boy/5133.parquet
684,4826,Technology,landmark_files/Technology/4826.parquet
685,4283,Technology,landmark_files/Technology/4283.parquet
686,4284,Technology,landmark_files/Technology/4284.parquet
687,4285,Technology,landmark_files/Technology/4285.parquet
688,4286,Technology,landmark_files/Technology/4286.parquet
689,4824,Technology,landmark_files/Technology/4824.parquet
690,4825,Technology,landmark_files/Technology/4825.parquet
691,5112,Husband,landmark_files/Husband/5112.parquet
692,3944,Husband,landmark_files/Husband/3944.parquet
693,4963,Husband,landmark_files/Husband/4963.parquet
694,3796,Husband,landmark_files/Husband/3796.parquet
695,3798,Husband,landmark_files/Husband/3798.parquet
696,5114,Husband,landmark_files/Husband/5114.parquet
697,4090,Husband,landmark_files/Husband/4090.parquet
698,5261,Husband,landmark_files/Husband/5261.parquet
699,4236,Husband,landmark_files/Husband/4236.parquet
700,4961,Husband,landmark_files/Husband/4961.parquet
701,4962,Husband,landmark_files/Husband/4962.parquet
702,4092,Husband,landmark_files/Husband/4092.parquet
703,3943,Husband,landmark_files/Husband/3943.parquet
704,3797,Husband,landmark_files/Husband/3797.parquet
705,5263,Husband,landmark_files/Husband/5263.parquet
706,5262,Husband,landmark_files/Husband/5262.parquet
707,5113,Husband,landmark_files/Husband/5113.parquet
708,3945,Husband,landmark_files/Husband/3945.parquet
709,4091,Husband,landmark_files/Husband/4091.parquet
710,5477,Tomorrow,landmark_files/Tomorrow/5477.parquet
711,4620,Tomorrow,landmark_files/Tomorrow/4620.parquet
712,5474,Tomorrow,landmark_files/Tomorrow/5474.parquet
713,5036,Tomorrow,landmark_files/Tomorrow/5036.parquet
714,4621,Tomorrow,landmark_files/Tomorrow/4621.parquet
715,4622,Tomorrow,landmark_files/Tomorrow/4622.parquet
716,5476,Tomorrow,landmark_files/Tomorrow/5476.parquet
717,4619,Tomorrow,landmark_files/Tomorrow/4619.parquet
718,5035,Tomorrow,landmark_files/Tomorrow/5035.parquet
719,5034,Tomorrow,landmark_files/Tomorrow/5034.parquet
720,5475,Tomorrow,landmark_files/Tomorrow/5475.parquet
721,9505,old,landmark_files/old/9505.parquet
722,9343,old,landmark_files/old/9343.parquet
723,9262,old,landmark_files/old/9262.parquet
724,5152,old,landmark_files/old/5152.parquet
725,9506,old,landmark_files/old/9506.parquet
726,9504,old,landmark_files/old/9504.parquet
727,9263,old,landmark_files/old/9263.parquet
728,9345,old,landmark_files/old/9345.parquet
729,5153,old,landmark_files/old/5153.parquet
730,5233,old,landmark_files/old/5233.parquet
731,9426,old,landmark_files/old/9426.parquet
732,9264,old,landmark_files/old/9264.parquet
733,5310,old,landmark_files/old/5310.parquet
734,5232,old,landmark_files/old/5232.parquet
735,5154,old,landmark_files/old/5154.parquet
736,9344,old,landmark_files/old/9344.parquet
737,9425,old,landmark_files/old/9425.parquet
738,9424,old,landmark_files/old/9424.parquet
739,5234,old,landmark_files/old/5234.parquet
740,5311,old,landmark_files/old/5311.parquet
741,5312,old,landmark_files/old/5312.parquet
742,9802,shallow,landmark_files/shallow/9802.parquet
743,9803,shallow,landmark_files/shallow/9803.parquet
744,9676,shallow,landmark_files/shallow/9676.parquet
745,9677,shallow,landmark_files/shallow/9677.parquet
746,9804,shallow,landmark_files/shallow/9804.parquet
747,9674,shallow,landmark_files/shallow/9674.parquet
748,9801,shallow,landmark_files/shallow/9801.parquet
749,9675,shallow,landmark_files/shallow/9675.parquet
750,3096,Bird,landmark_files/Bird/3096.parquet
751,3095,Bird,landmark_files/Bird/3095.parquet
752,4157,Bird,landmark_files/Bird/4157.parquet
753,4155,Bird,landmark_files/Bird/4155.parquet
754,4156,Bird,landmark_files/Bird/4156.parquet
755,2988,Bird,landmark_files/Bird/2988.parquet
756,3013,Bird,landmark_files/Bird/3013.parquet
757,3071,Bird,landmark_files/Bird/3071.parquet
758,2987,Bird,landmark_files/Bird/2987.parquet
759,3094,Bird,landmark_files/Bird/3094.parquet
760,2989,Bird,landmark_files/Bird/2989.parquet
761,3040,Bird,landmark_files/Bird/3040.parquet
762,3011,Bird,landmark_files/Bird/3011.parquet
763,3012,Bird,landmark_files/Bird/3012.parquet
764,3072,Bird,landmark_files/Bird/3072.parquet
765,3037,Bird,landmark_files/Bird/3037.parquet
766,3038,Bird,landmark_files/Bird/3038.parquet
767,3070,Bird,landmark_files/Bird/3070.parquet
768,4831,War,landmark_files/War/4831.parquet
769,4291,War,landmark_files/War/4291.parquet
770,4292,War,landmark_files/War/4292.parquet
771,4830,War,landmark_files/War/4830.parquet
772,4293,War,landmark_files/War/4293.parquet
773,4294,War,landmark_files/War/4294.parquet
774,4832,War,landmark_files/War/4832.parquet
775,4654,Morning,landmark_files/Morning/4654.parquet
776,5510,Morning,landmark_files/Morning/5510.parquet
777,4651,Morning,landmark_files/Morning/4651.parquet
778,4653,Morning,landmark_files/Morning/4653.parquet
779,5507,Morning,landmark_files/Morning/5507.parquet
780,5062,Morning,landmark_files/Morning/5062.parquet
781,5061,Morning,landmark_files/Morning/5061.parquet
782,5060,Morning,landmark_files/Morning/5060.parquet
783,4652,Morning,landmark_files/Morning/4652.parquet
784,5508,Morning,landmark_files/Morning/5508.parquet
785,5509,Morning,landmark_files/Morning/5509.parquet
786,4980,Neighbour,landmark_files/Neighbour/4980.parquet
787,4106,Neighbour,landmark_files/Neighbour/4106.parquet
788,5131,Neighbour,landmark_files/Neighbour/5131.parquet
789,5279,Neighbour,landmark_files/Neighbour/5279.parquet
790,5278,Neighbour,landmark_files/Neighbour/5278.parquet
791,4978,Neighbour,landmark_files/Neighbour/4978.parquet
792,3812,Neighbour,landmark_files/Neighbour/3812.parquet
793,4979,Neighbour,landmark_files/Neighbour/4979.parquet
794,3959,Neighbour,landmark_files/Neighbour/3959.parquet
795,3961,Neighbour,landmark_files/Neighbour/3961.parquet
796,5130,Neighbour,landmark_files/Neighbour/5130.parquet
797,3811,Neighbour,landmark_files/Neighbour/3811.parquet
798,4105,Neighbour,landmark_files/Neighbour/4105.parquet
799,3960,Neighbour,landmark_files/Neighbour/3960.parquet
800,3813,Neighbour,landmark_files/Neighbour/3813.parquet
801,5277,Neighbour,landmark_files/Neighbour/5277.parquet
802,5129,Neighbour,landmark_files/Neighbour/5129.parquet
803,4107,Neighbour,landmark_files/Neighbour/4107.parquet
804,4241,Neighbour,landmark_files/Neighbour/4241.parquet
805,9663,soft,landmark_files/soft/9663.parquet
806,9789,soft,landmark_files/soft/9789.parquet
807,9792,soft,landmark_files/soft/9792.parquet
808,9791,soft,landmark_files/soft/9791.parquet
809,9664,soft,landmark_files/soft/9664.parquet
810,9662,soft,landmark_files/soft/9662.parquet
811,9665,soft,landmark_files/soft/9665.parquet
812,9790,soft,landmark_files/soft/9790.parquet
813,5335,Waiter,landmark_files/Waiter/5335.parquet
814,4480,Waiter,landmark_files/Waiter/4480.parquet
815,4479,Waiter,landmark_files/Waiter/4479.parquet
816,4761,Waiter,landmark_files/Waiter/4761.parquet
817,5333,Waiter,landmark_files/Waiter/5333.parquet
818,5337,Waiter,landmark_files/Waiter/5337.parquet
819,4478,Waiter,landmark_files/Waiter/4478.parquet
820,4763,Waiter,landmark_files/Waiter/4763.parquet
821,4762,Waiter,landmark_files/Waiter/4762.parquet
822,5334,Waiter,landmark_files/Waiter/5334.parquet
823,4481,Waiter,landmark_files/Waiter/4481.parquet
824,3824,Adult,landmark_files/Adult/3824.parquet
825,3971,Adult,landmark_files/Adult/3971.parquet
826,3825,Adult,landmark_files/Adult/3825.parquet
827,5142,Adult,landmark_files/Adult/5142.parquet
828,4994,Adult,landmark_files/Adult/4994.parquet
829,3973,Adult,landmark_files/Adult/3973.parquet
830,5298,Adult,landmark_files/Adult/5298.parquet
831,4119,Adult,landmark_files/Adult/4119.parquet
832,5296,Adult,landmark_files/Adult/5296.parquet
833,5141,Adult,landmark_files/Adult/5141.parquet
834,3972,Adult,landmark_files/Adult/3972.parquet
835,4996,Adult,landmark_files/Adult/4996.parquet
836,3823,Adult,landmark_files/Adult/3823.parquet
837,5143,Adult,landmark_files/Adult/5143.parquet
838,4120,Adult,landmark_files/Adult/4120.parquet
839,4121,Adult,landmark_files/Adult/4121.parquet
840,4245,Adult,landmark_files/Adult/4245.parquet
841,4995,Adult,landmark_files/Adult/4995.parquet
842,5297,Adult,landmark_files/Adult/5297.parquet
843,5454,Wednesday,landmark_files/Wednesday/5454.parquet
844,4602,Wednesday,landmark_files/Wednesday/4602.parquet
845,4600,Wednesday,landmark_files/Wednesday/4600.parquet
846,5456,Wednesday,landmark_files/Wednesday/5456.parquet
847,5017,Wednesday,landmark_files/Wednesday/5017.parquet
848,5016,Wednesday,landmark_files/Wednesday/5016.parquet
849,5457,Wednesday,landmark_files/Wednesday/5457.parquet
850,4601,Wednesday,landmark_files/Wednesday/4601.parquet
851,5018,Wednesday,landmark_files/Wednesday/5018.parquet
852,5455,Wednesday,landmark_files/Wednesday/5455.parquet
853,4599,Wednesday,landmark_files/Wednesday/4599.parquet
854,3882,Pink,landmark_files/Pink/3882.parquet
855,5052,Pink,landmark_files/Pink/5052.parquet
856,4213,Pink,landmark_files/Pink/4213.parquet
857,3734,Pink,landmark_files/Pink/3734.parquet
858,4033,Pink,landmark_files/Pink/4033.parquet
859,3881,Pink,landmark_files/Pink/3881.parquet
860,4913,Pink,landmark_files/Pink/4913.parquet
861,5201,Pink,landmark_files/Pink/5201.parquet
862,3735,Pink,landmark_files/Pink/3735.parquet
863,5200,Pink,landmark_files/Pink/5200.parquet
864,4035,Pink,landmark_files/Pink/4035.parquet
865,4912,Pink,landmark_files/Pink/4912.parquet
866,5054,Pink,landmark_files/Pink/5054.parquet
867,4034,Pink,landmark_files/Pink/4034.parquet
868,4914,Pink,landmark_files/Pink/4914.parquet
869,5053,Pink,landmark_files/Pink/5053.parquet
870,5202,Pink,landmark_files/Pink/5202.parquet
871,3883,Pink,landmark_files/Pink/3883.parquet
872,3736,Pink,landmark_files/Pink/3736.parquet
873,4581,Season,landmark_files/Season/4581.parquet
874,5438,Season,landmark_files/Season/5438.parquet
875,5441,Season,landmark_files/Season/5441.parquet
876,4584,Season,landmark_files/Season/4584.parquet
877,5002,Season,landmark_files/Season/5002.parquet
878,5439,Season,landmark_files/Season/5439.parquet
879,5437,Season,landmark_files/Season/5437.parquet
880,5003,Season,landmark_files/Season/5003.parquet
881,5004,Season,landmark_files/Season/5004.parquet
882,4585,Season,landmark_files/Season/4585.parquet
883,4582,Season,landmark_files/Season/4582.parquet
884,9719,sad,landmark_files/sad/9719.parquet
885,9565,sad,landmark_files/sad/9565.parquet
886,9721,sad,landmark_files/sad/9721.parquet
887,9722,sad,landmark_files/sad/9722.parquet
888,9567,sad,landmark_files/sad/9567.parquet
889,9566,sad,landmark_files/sad/9566.parquet
890,9568,sad,landmark_files/sad/9568.parquet
891,9720,sad,landmark_files/sad/9720.parquet
892,4934,Paper,landmark_files/Paper/4934.parquet
893,4421,Paper,landmark_files/Paper/4421.parquet
894,4422,Paper,landmark_files/Paper/4422.parquet
895,4423,Paper,landmark_files/Paper/4423.parquet
896,4420,Paper,landmark_files/Paper/4420.parquet
897,4933,Paper,landmark_files/Paper/4933.parquet
898,4932,Paper,landmark_files/Paper/4932.parquet
899,9331,cold,landmark_files/cold/9331.parquet
900,9250,cold,landmark_files/cold/9250.parquet
901,5298,cold,landmark_files/cold/5298.parquet
902,5300,cold,landmark_files/cold/5300.parquet
903,5139,cold,landmark_files/cold/5139.parquet
904,9491,cold,landmark_files/cold/9491.parquet
905,9492,cold,landmark_files/cold/9492.parquet
906,9413,cold,landmark_files/cold/9413.parquet
907,5140,cold,landmark_files/cold/5140.parquet
908,5221,cold,landmark_files/cold/5221.parquet
909,9252,cold,landmark_files/cold/9252.parquet
910,9490,cold,landmark_files/cold/9490.parquet
911,9412,cold,landmark_files/cold/9412.parquet
912,9333,cold,landmark_files/cold/9333.parquet
913,9251,cold,landmark_files/cold/9251.parquet
914,9332,cold,landmark_files/cold/9332.parquet
915,5219,cold,landmark_files/cold/5219.parquet
916,5220,cold,landmark_files/cold/5220.parquet
917,5299,cold,landmark_files/cold/5299.parquet
918,9411,cold,landmark_files/cold/9411.parquet
919,9657,high,landmark_files/high/9657.parquet
920,9656,high,landmark_files/high/9656.parquet
921,9655,high,landmark_files/high/9655.parquet
922,9783,high,landmark_files/high/9783.parquet
923,9782,high,landmark_files/high/9782.parquet
924,9781,high,landmark_files/high/9781.parquet
925,9780,high,landmark_files/high/9780.parquet
926,9654,high,landmark_files/high/9654.parquet
927,3805,Queen,landmark_files/Queen/3805.parquet
928,5272,Queen,landmark_files/Queen/5272.parquet
929,3806,Queen,landmark_files/Queen/3806.parquet
930,4101,Queen,landmark_files/Queen/4101.parquet
931,5124,Queen,landmark_files/Queen/5124.parquet
932,4100,Queen,landmark_files/Queen/4100.parquet
933,4974,Queen,landmark_files/Queen/4974.parquet
934,3953,Queen,landmark_files/Queen/3953.parquet
935,4972,Queen,landmark_files/Queen/4972.parquet
936,5271,Queen,landmark_files/Queen/5271.parquet
937,5273,Queen,landmark_files/Queen/5273.parquet
938,4239,Queen,landmark_files/Queen/4239.parquet
939,4099,Queen,landmark_files/Queen/4099.parquet
940,5125,Queen,landmark_files/Queen/5125.parquet
941,5123,Queen,landmark_files/Queen/5123.parquet
942,4973,Queen,landmark_files/Queen/4973.parquet
943,3954,Queen,landmark_files/Queen/3954.parquet
944,3807,Queen,landmark_files/Queen/3807.parquet
945,3955,Queen,landmark_files/Queen/3955.parquet
946,9409,hot,landmark_files/hot/9409.parquet
947,9489,hot,landmark_files/hot/9489.parquet
948,5137,hot,landmark_files/hot/5137.parquet
949,5136,hot,landmark_files/hot/5136.parquet
950,9330,hot,landmark_files/hot/9330.parquet
951,9487,hot,landmark_files/hot/9487.parquet
952,5296,hot,landmark_files/hot/5296.parquet
953,5218,hot,landmark_files/hot/5218.parquet
954,9410,hot,landmark_files/hot/9410.parquet
955,9247,hot,landmark_files/hot/9247.parquet
956,9408,hot,landmark_files/hot/9408.parquet
957,9488,hot,landmark_files/hot/9488.parquet
958,5295,hot,landmark_files/hot/5295.parquet
959,5216,hot,landmark_files/hot/5216.parquet
960,5217,hot,landmark_files/hot/5217.parquet
961,9249,hot,landmark_files/hot/9249.parquet
962,9328,hot,landmark_files/hot/9328.parquet
963,5138,hot,landmark_files/hot/5138.parquet
964,9248,hot,landmark_files/hot/9248.parquet
965,9329,hot,landmark_files/hot/9329.parquet
966,5297,hot,landmark_files/hot/5297.parquet
967,5243,bad,landmark_files/bad/5243.parquet
968,9434,bad,landmark_files/bad/9434.parquet
969,5162,bad,landmark_files/bad/5162.parquet
970,5321,bad,landmark_files/bad/5321.parquet
971,9353,bad,landmark_files/bad/9353.parquet
972,9272,bad,landmark_files/bad/9272.parquet
973,9273,bad,landmark_files/bad/9273.parquet
974,9354,bad,landmark_files/bad/9354.parquet
975,9513,bad,landmark_files/bad/9513.parquet
976,9433,bad,landmark_files/bad/9433.parquet
977,5161,bad,landmark_files/bad/5161.parquet
978,9516,bad,landmark_files/bad/9516.parquet
979,9352,bad,landmark_files/bad/9352.parquet
980,5241,bad,landmark_files/bad/5241.parquet
981,5320,bad,landmark_files/bad/5320.parquet
982,5242,bad,landmark_files/bad/5242.parquet
983,9514,bad,landmark_files/bad/9514.parquet
984,9271,bad,landmark_files/bad/9271.parquet
985,9435,bad,landmark_files/bad/9435.parquet
986,5319,bad,landmark_files/bad/5319.parquet
987,5163,bad,landmark_files/bad/5163.parquet
988,4795,Job,landmark_files/Job/4795.parquet
989,4521,Job,landmark_files/Job/4521.parquet
990,4520,Job,landmark_files/Job/4520.parquet
991,4796,Job,landmark_files/Job/4796.parquet
992,5375,Job,landmark_files/Job/5375.parquet
993,5378,Job,landmark_files/Job/5378.parquet
994,4794,Job,landmark_files/Job/4794.parquet
995,5376,Job,landmark_files/Job/5376.parquet
996,4522,Job,landmark_files/Job/4522.parquet
997,5377,Job,landmark_files/Job/5377.parquet
998,4523,Job,landmark_files/Job/4523.parquet
999,4375,Kitchen,landmark_files/Kitchen/4375.parquet
1000,4376,Kitchen,landmark_files/Kitchen/4376.parquet
1001,4899,Kitchen,landmark_files/Kitchen/4899.parquet
1002,4897,Kitchen,landmark_files/Kitchen/4897.parquet
1003,4374,Kitchen,landmark_files/Kitchen/4374.parquet
1004,4898,Kitchen,landmark_files/Kitchen/4898.parquet
1005,4377,Kitchen,landmark_files/Kitchen/4377.parquet
1006,9849,Deaf,landmark_files/Deaf/9849.parquet
1007,9848,Deaf,landmark_files/Deaf/9848.parquet
1008,9580,Deaf,landmark_files/Deaf/9580.parquet
1009,9851,Deaf,landmark_files/Deaf/9851.parquet
1010,9583,Deaf,landmark_files/Deaf/9583.parquet
1011,9581,Deaf,landmark_files/Deaf/9581.parquet
1012,9582,Deaf,landmark_files/Deaf/9582.parquet
1013,9850,Deaf,landmark_files/Deaf/9850.parquet
1014,5026,Pant,landmark_files/Pant/5026.parquet
1015,5025,Pant,landmark_files/Pant/5025.parquet
1016,5174,Pant,landmark_files/Pant/5174.parquet
1017,4203,Pant,landmark_files/Pant/4203.parquet
1018,5172,Pant,landmark_files/Pant/5172.parquet
1019,3854,Pant,landmark_files/Pant/3854.parquet
1020,4886,Pant,landmark_files/Pant/4886.parquet
1021,4005,Pant,landmark_files/Pant/4005.parquet
1022,5173,Pant,landmark_files/Pant/5173.parquet
1023,5024,Pant,landmark_files/Pant/5024.parquet
1024,4007,Pant,landmark_files/Pant/4007.parquet
1025,3707,Pant,landmark_files/Pant/3707.parquet
1026,4885,Pant,landmark_files/Pant/4885.parquet
1027,3853,Pant,landmark_files/Pant/3853.parquet
1028,3709,Pant,landmark_files/Pant/3709.parquet
1029,4006,Pant,landmark_files/Pant/4006.parquet
1030,4884,Pant,landmark_files/Pant/4884.parquet
1031,3708,Pant,landmark_files/Pant/3708.parquet
1032,3855,Pant,landmark_files/Pant/3855.parquet
1033,9710,heavy,landmark_files/heavy/9710.parquet
1034,9707,heavy,landmark_files/heavy/9707.parquet
1035,9831,heavy,landmark_files/heavy/9831.parquet
1036,9833,heavy,landmark_files/heavy/9833.parquet
1037,9834,heavy,landmark_files/heavy/9834.parquet
1038,9709,heavy,landmark_files/heavy/9709.parquet
1039,9832,heavy,landmark_files/heavy/9832.parquet
1040,9708,heavy,landmark_files/heavy/9708.parquet
1041,2990,Cow,landmark_files/Cow/2990.parquet
1042,3015,Cow,landmark_files/Cow/3015.parquet
1043,4159,Cow,landmark_files/Cow/4159.parquet
1044,2991,Cow,landmark_files/Cow/2991.parquet
1045,4160,Cow,landmark_files/Cow/4160.parquet
1046,3016,Cow,landmark_files/Cow/3016.parquet
1047,3046,Cow,landmark_files/Cow/3046.parquet
1048,3047,Cow,landmark_files/Cow/3047.parquet
1049,3049,Cow,landmark_files/Cow/3049.parquet
1050,3098,Cow,landmark_files/Cow/3098.parquet
1051,3017,Cow,landmark_files/Cow/3017.parquet
1052,3099,Cow,landmark_files/Cow/3099.parquet
1053,2992,Cow,landmark_files/Cow/2992.parquet
1054,3075,Cow,landmark_files/Cow/3075.parquet
1055,3074,Cow,landmark_files/Cow/3074.parquet
1056,3048,Cow,landmark_files/Cow/3048.parquet
1057,3073,Cow,landmark_files/Cow/3073.parquet
1058,3097,Cow,landmark_files/Cow/3097.parquet
1059,4158,Cow,landmark_files/Cow/4158.parquet
1060,5522,Night,landmark_files/Night/5522.parquet
1061,4666,Night,landmark_files/Night/4666.parquet
1062,5521,Night,landmark_files/Night/5521.parquet
1063,4664,Night,landmark_files/Night/4664.parquet
1064,5076,Night,landmark_files/Night/5076.parquet
1065,5074,Night,landmark_files/Night/5074.parquet
1066,4663,Night,landmark_files/Night/4663.parquet
1067,5520,Night,landmark_files/Night/5520.parquet
1068,5073,Night,landmark_files/Night/5073.parquet
